Date,State,Latitude,Longitude,Confirmed,Deaths,Recovered,New_Cases,New_Deaths,New_Recovered,Active,Prev_Confirmed,Growth_Rate
2020-04-18,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-18,Uttar Pradesh,26.8467,80.9462,849.0,14.0,82.0,3,0.0,8,753.0,846.0,0.0035460992907801418
2020-04-18,Uttarakhand,30.0668,79.0193,40.0,0.0,9.0,3,0.0,0,31.0,37.0,0.08108108108108109
2020-04-18,West Bengal,22.9868,87.855,287.0,10.0,55.0,32,0.0,4,222.0,255.0,0.12549019607843137
2020-04-19,Andaman and Nicobar Islands,11.7401,92.6586,14.0,0.0,11.0,2,0.0,0,3.0,12.0,0.16666666666666666
2020-04-19,Andhra Pradesh,15.9129,79.74,603.0,15.0,42.0,31,1.0,6,546.0,572.0,0.05419580419580419
2020-04-19,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-19,Assam,26.2006,92.9376,35.0,1.0,12.0,0,0.0,7,22.0,35.0,0.0
2020-04-19,Bihar,25.0961,85.3131,86.0,2.0,37.0,3,0.0,0,47.0,83.0,0.03614457831325301
2020-04-19,Chandigarh,30.7333,76.7794,23.0,0.0,10.0,2,0.0,1,13.0,21.0,0.09523809523809523
2020-04-19,Chhattisgarh,21.2787,81.8661,36.0,0.0,24.0,0,0.0,0,12.0,36.0,0.0
2020-04-19,Delhi,28.7041,77.1025,1893.0,42.0,72.0,186,0.0,0,1779.0,1707.0,0.10896309314586995
2020-04-19,Goa,15.2993,74.124,7.0,0.0,6.0,0,0.0,0,1.0,7.0,0.0
2020-04-19,Gujarat,22.2587,71.1924,1376.0,53.0,93.0,277,12.0,7,1230.0,1099.0,0.25204731574158323
2020-04-19,Haryana,29.0588,76.0856,225.0,3.0,43.0,0,0.0,0,179.0,225.0,0.0
2020-04-19,Himachal Pradesh,31.1048,77.1734,39.0,1.0,16.0,3,0.0,0,22.0,36.0,0.08333333333333333
2020-04-19,Jammu and Kashmir,33.7782,76.5762,341.0,5.0,51.0,13,0.0,9,285.0,328.0,0.039634146341463415
2020-04-19,Jharkhand,23.6102,85.2799,34.0,2.0,0.0,1,0.0,0,32.0,33.0,0.030303030303030304
2020-04-19,Karnataka,15.3173,75.7139,384.0,14.0,104.0,25,1.0,15,266.0,359.0,0.06963788300835655
2020-04-19,Kerala,10.8505,76.2711,400.0,3.0,257.0,4,0.0,2,140.0,396.0,0.010101010101010102
2020-04-19,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0.0,0,4.0,18.0,0.0
2020-04-19,Madhya Pradesh,22.9734,78.6569,1407.0,70.0,127.0,97,1.0,58,1210.0,1310.0,0.07404580152671755
2020-04-19,Maharashtra,19.7515,75.7139,3651.0,211.0,365.0,328,10.0,34,3075.0,3323.0,0.09870598856455011
2020-04-19,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-19,Meghalaya,25.467,91.3662,11.0,1.0,0.0,2,0.0,0,10.0,9.0,0.2222222222222222
2020-04-19,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-19,Odisha,20.9517,85.0985,61.0,1.0,24.0,1,0.0,5,36.0,60.0,0.016666666666666666
2020-04-19,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,2,4.0,7.0,0.0
2020-04-19,Punjab,31.1471,75.3412,202.0,13.0,27.0,0,0.0,0,162.0,202.0,0.0
2020-04-19,Rajasthan,27.0238,74.2179,1351.0,11.0,183.0,122,0.0,0,1157.0,1229.0,0.09926769731489016
2020-04-19,Tamil Nadu,11.1271,78.6569,1372.0,15.0,365.0,49,0.0,82,992.0,1323.0,0.037037037037037035
2020-04-19,Telengana,18.1124,79.0193,809.0,18.0,186.0,43,0.0,0,605.0,766.0,0.05613577023498695
2020-04-19,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-19,Uttar Pradesh,26.8467,80.9462,969.0,14.0,86.0,120,0.0,4,869.0,849.0,0.1413427561837456
2020-04-19,Uttarakhand,30.0668,79.0193,42.0,0.0,9.0,2,0.0,0,33.0,40.0,0.05
2020-04-19,West Bengal,22.9868,87.855,310.0,12.0,62.0,23,2.0,7,236.0,287.0,0.08013937282229965
2020-04-20,Andaman and Nicobar Islands,11.7401,92.6586,15.0,0.0,11.0,1,0.0,0,4.0,14.0,0.07142857142857142
2020-04-20,Andhra Pradesh,15.9129,79.74,646.0,15.0,42.0,43,0.0,0,589.0,603.0,0.07131011608623548
2020-04-20,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-20,Assam,26.2006,92.9376,35.0,1.0,17.0,0,0.0,5,17.0,35.0,0.0
2020-04-20,Bihar,25.0961,85.3131,93.0,2.0,42.0,7,0.0,5,49.0,86.0,0.08139534883720931
2020-04-20,Chandigarh,30.7333,76.7794,26.0,0.0,13.0,3,0.0,3,13.0,23.0,0.13043478260869565
2020-04-20,Chhattisgarh,21.2787,81.8661,36.0,0.0,25.0,0,0.0,1,11.0,36.0,0.0
2020-04-20,Delhi,28.7041,77.1025,2003.0,45.0,72.0,110,3.0,0,1886.0,1893.0,0.05810882197569995
2020-04-20,Goa,15.2993,74.124,7.0,0.0,7.0,0,0.0,1,0.0,7.0,0.0
2020-04-20,Gujarat,22.2587,71.1924,1743.0,63.0,105.0,367,10.0,12,1575.0,1376.0,0.26671511627906974
2020-04-20,Haryana,29.0588,76.0856,233.0,3.0,87.0,8,0.0,44,143.0,225.0,0.035555555555555556
2020-04-20,Himachal Pradesh,31.1048,77.1734,39.0,1.0,16.0,0,0.0,0,22.0,39.0,0.0
2020-04-20,Jammu and Kashmir,33.7782,76.5762,350.0,5.0,56.0,9,0.0,5,289.0,341.0,0.026392961876832845
2020-04-20,Jharkhand,23.6102,85.2799,42.0,2.0,0.0,8,0.0,0,40.0,34.0,0.23529411764705882
2020-04-20,Karnataka,15.3173,75.7139,390.0,16.0,111.0,6,2.0,7,263.0,384.0,0.015625
2020-04-20,Kerala,10.8505,76.2711,402.0,3.0,270.0,2,0.0,13,129.0,400.0,0.005
2020-04-20,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0.0,0,4.0,18.0,0.0
2020-04-20,Madhya Pradesh,22.9734,78.6569,1407.0,70.0,127.0,0,0.0,0,1210.0,1407.0,0.0
2020-04-20,Maharashtra,19.7515,75.7139,4203.0,223.0,507.0,552,12.0,142,3473.0,3651.0,0.15119145439605589
2020-04-20,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-20,Meghalaya,25.467,91.3662,11.0,1.0,0.0,0,0.0,0,10.0,11.0,0.0
2020-04-20,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-20,Odisha,20.9517,85.0985,68.0,1.0,24.0,7,0.0,0,43.0,61.0,0.11475409836065574
2020-04-20,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,0,4.0,7.0,0.0
2020-04-20,Punjab,31.1471,75.3412,219.0,16.0,31.0,17,3.0,4,172.0,202.0,0.08415841584158416
2020-04-20,Rajasthan,27.0238,74.2179,1478.0,14.0,183.0,127,3.0,0,1281.0,1351.0,0.09400444115470022
2020-04-20,Tamil Nadu,11.1271,78.6569,1477.0,15.0,411.0,105,0.0,46,1051.0,1372.0,0.07653061224489796
2020-04-20,Telengana,18.1124,79.0193,844.0,18.0,186.0,35,0.0,0,640.0,809.0,0.04326328800988875
2020-04-20,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-20,Uttar Pradesh,26.8467,80.9462,1084.0,17.0,108.0,115,3.0,22,959.0,969.0,0.11867905056759546
2020-04-20,Uttarakhand,30.0668,79.0193,44.0,0.0,11.0,2,0.0,2,33.0,42.0,0.047619047619047616
2020-04-20,West Bengal,22.9868,87.855,339.0,12.0,66.0,29,0.0,4,261.0,310.0,0.0935483870967742
2020-04-21,Andaman and Nicobar Islands,11.7401,92.6586,16.0,0.0,11.0,1,0.0,0,5.0,15.0,0.06666666666666667
2020-04-21,Andhra Pradesh,15.9129,79.74,722.0,20.0,92.0,76,5.0,50,610.0,646.0,0.11764705882352941
2020-04-21,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-21,Assam,26.2006,92.9376,35.0,1.0,19.0,0,0.0,2,15.0,35.0,0.0
2020-04-21,Bihar,25.0961,85.3131,113.0,2.0,42.0,20,0.0,0,69.0,93.0,0.21505376344086022
2020-04-21,Chandigarh,30.7333,76.7794,26.0,0.0,13.0,0,0.0,0,13.0,26.0,0.0
2020-04-21,Chhattisgarh,21.2787,81.8661,36.0,0.0,25.0,0,0.0,0,11.0,36.0,0.0
2020-04-21,Delhi,28.7041,77.1025,2081.0,47.0,431.0,78,2.0,359,1603.0,2003.0,0.038941587618572145
2020-04-21,Goa,15.2993,74.124,7.0,0.0,7.0,0,0.0,0,0.0,7.0,0.0
2020-04-21,Gujarat,22.2587,71.1924,1939.0,71.0,131.0,196,8.0,26,1737.0,1743.0,0.11244979919678715
2020-04-21,Haryana,29.0588,76.0856,254.0,3.0,127.0,21,0.0,40,124.0,233.0,0.09012875536480687
2020-04-21,Himachal Pradesh,31.1048,77.1734,39.0,1.0,16.0,0,0.0,0,22.0,39.0,0.0
2020-04-21,Jammu and Kashmir,33.7782,76.5762,368.0,5.0,71.0,18,0.0,15,292.0,350.0,0.05142857142857143
2020-04-21,Jharkhand,23.6102,85.2799,46.0,2.0,0.0,4,0.0,0,44.0,42.0,0.09523809523809523
2020-04-21,Karnataka,15.3173,75.7139,408.0,16.0,112.0,18,0.0,1,280.0,390.0,0.046153846153846156
2020-04-21,Kerala,10.8505,76.2711,408.0,3.0,291.0,6,0.0,21,114.0,402.0,0.014925373134328358
2020-04-21,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0.0,0,4.0,18.0,0.0
2020-04-21,Madhya Pradesh,22.9734,78.6569,1485.0,74.0,127.0,78,4.0,0,1284.0,1407.0,0.05543710021321962
2020-04-21,Maharashtra,19.7515,75.7139,4666.0,232.0,572.0,463,9.0,65,3862.0,4203.0,0.11015940994527719
2020-04-21,Manipur,24.6637,93.9063,2.0,0.0,2.0,0,0.0,1,0.0,2.0,0.0
2020-04-21,Meghalaya,25.467,91.3662,11.0,1.0,0.0,0,0.0,0,10.0,11.0,0.0
2020-04-21,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-21,Odisha,20.9517,85.0985,74.0,1.0,24.0,6,0.0,0,49.0,68.0,0.08823529411764706
2020-04-21,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,0,4.0,7.0,0.0
2020-04-21,Punjab,31.1471,75.3412,245.0,16.0,38.0,26,0.0,7,191.0,219.0,0.1187214611872146
2020-04-21,Rajasthan,27.0238,74.2179,1576.0,25.0,205.0,98,11.0,22,1346.0,1478.0,0.06630581867388363
2020-04-21,Tamil Nadu,11.1271,78.6569,1520.0,17.0,457.0,43,2.0,46,1046.0,1477.0,0.02911306702775897
2020-04-21,Telengana,18.1124,79.0193,873.0,23.0,190.0,29,5.0,4,660.0,844.0,0.034360189573459717
2020-04-21,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-21,Uttar Pradesh,26.8467,80.9462,1184.0,18.0,140.0,100,1.0,32,1026.0,1084.0,0.09225092250922509
2020-04-21,Uttarakhand,30.0668,79.0193,46.0,0.0,18.0,2,0.0,7,28.0,44.0,0.045454545454545456
2020-04-21,West Bengal,22.9868,87.855,392.0,12.0,73.0,53,0.0,7,307.0,339.0,0.15634218289085547
2020-04-22,Andaman and Nicobar Islands,11.7401,92.6586,16.0,0.0,11.0,0,0.0,0,5.0,16.0,0.0
2020-04-22,Andhra Pradesh,15.9129,79.74,757.0,22.0,96.0,35,2.0,4,639.0,722.0,0.04847645429362881
2020-04-22,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,1.0,0,0.0,1,0.0,1.0,0.0
2020-04-22,Assam,26.2006,92.9376,35.0,1.0,19.0,0,0.0,0,15.0,35.0,0.0
2020-04-22,Bihar,25.0961,85.3131,126.0,2.0,42.0,13,0.0,0,82.0,113.0,0.11504424778761062
2020-04-22,Chandigarh,30.7333,76.7794,27.0,0.0,14.0,1,0.0,1,13.0,26.0,0.038461538461538464
2020-04-22,Chhattisgarh,21.2787,81.8661,36.0,0.0,26.0,0,0.0,1,10.0,36.0,0.0
2020-04-22,Delhi,28.7041,77.1025,2156.0,47.0,611.0,75,0.0,180,1498.0,2081.0,0.03604036520903412
2020-04-22,Goa,15.2993,74.124,7.0,0.0,7.0,0,0.0,0,0.0,7.0,0.0
2020-04-22,Gujarat,22.2587,71.1924,2178.0,90.0,139.0,239,19.0,8,1949.0,1939.0,0.12325941206807632
2020-04-22,Haryana,29.0588,76.0856,254.0,3.0,127.0,0,0.0,0,124.0,254.0,0.0
2020-04-22,Himachal Pradesh,31.1048,77.1734,39.0,1.0,16.0,0,0.0,0,22.0,39.0,0.0
2020-04-22,Jammu and Kashmir,33.7782,76.5762,380.0,5.0,81.0,12,0.0,10,294.0,368.0,0.03260869565217391
2020-04-22,Jharkhand,23.6102,85.2799,45.0,3.0,0.0,0,1.0,0,42.0,46.0,0.0
2020-04-22,Karnataka,15.3173,75.7139,418.0,17.0,129.0,10,1.0,17,272.0,408.0,0.024509803921568627
2020-04-22,Kerala,10.8505,76.2711,427.0,3.0,307.0,19,0.0,16,117.0,408.0,0.04656862745098039
2020-04-22,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0.0,0,4.0,18.0,0.0
2020-04-22,Madhya Pradesh,22.9734,78.6569,1552.0,76.0,148.0,67,2.0,21,1328.0,1485.0,0.04511784511784512
2020-04-22,Maharashtra,19.7515,75.7139,5218.0,251.0,722.0,552,19.0,150,4245.0,4666.0,0.11830261465923704
2020-04-22,Manipur,24.6637,93.9063,2.0,0.0,2.0,0,0.0,0,0.0,2.0,0.0
2020-04-22,Meghalaya,25.467,91.3662,12.0,1.0,0.0,1,0.0,0,11.0,11.0,0.09090909090909091
2020-04-22,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-22,Odisha,20.9517,85.0985,79.0,1.0,24.0,5,0.0,0,54.0,74.0,0.06756756756756757
2020-04-22,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,0,4.0,7.0,0.0
2020-04-22,Punjab,31.1471,75.3412,245.0,16.0,39.0,0,0.0,1,190.0,245.0,0.0
2020-04-22,Rajasthan,27.0238,74.2179,1659.0,25.0,230.0,83,0.0,25,1404.0,1576.0,0.05266497461928934
2020-04-22,Tamil Nadu,11.1271,78.6569,1596.0,18.0,635.0,76,1.0,178,943.0,1520.0,0.05
2020-04-22,Telengana,18.1124,79.0193,928.0,23.0,194.0,55,0.0,4,711.0,873.0,0.06300114547537228
2020-04-22,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-22,Uttar Pradesh,26.8467,80.9462,1294.0,20.0,140.0,110,2.0,0,1134.0,1184.0,0.0929054054054054
2020-04-22,Uttarakhand,30.0668,79.0193,46.0,0.0,19.0,0,0.0,1,27.0,46.0,0.0
2020-04-22,West Bengal,22.9868,87.855,423.0,15.0,73.0,31,3.0,0,335.0,392.0,0.07908163265306123
2020-04-23,Andaman and Nicobar Islands,11.7401,92.6586,18.0,0.0,11.0,2,0.0,0,7.0,16.0,0.125
2020-04-23,Andhra Pradesh,15.9129,79.74,813.0,24.0,120.0,56,2.0,24,669.0,757.0,0.07397622192866579
2020-04-23,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,1.0,0,0.0,0,0.0,1.0,0.0
2020-04-23,Assam,26.2006,92.9376,35.0,1.0,19.0,0,0.0,0,15.0,35.0,0.0
2020-04-23,Bihar,25.0961,85.3131,143.0,2.0,46.0,17,0.0,4,95.0,126.0,0.1349206349206349
2020-04-23,Chandigarh,30.7333,76.7794,27.0,0.0,14.0,0,0.0,0,13.0,27.0,0.0
2020-04-23,Chhattisgarh,21.2787,81.8661,36.0,0.0,26.0,0,0.0,0,10.0,36.0,0.0
2020-04-23,Delhi,28.7041,77.1025,2248.0,48.0,724.0,92,1.0,113,1476.0,2156.0,0.04267161410018553
2020-04-23,Goa,15.2993,74.124,7.0,0.0,7.0,0,0.0,0,0.0,7.0,0.0
2020-04-23,Gujarat,22.2587,71.1924,2407.0,103.0,179.0,229,13.0,40,2125.0,2178.0,0.10514233241505969
2020-04-23,Haryana,29.0588,76.0856,262.0,3.0,140.0,8,0.0,13,119.0,254.0,0.031496062992125984
2020-04-23,Himachal Pradesh,31.1048,77.1734,40.0,1.0,18.0,1,0.0,2,21.0,39.0,0.02564102564102564
2020-04-23,Jammu and Kashmir,33.7782,76.5762,407.0,5.0,92.0,27,0.0,11,310.0,380.0,0.07105263157894737
2020-04-23,Jharkhand,23.6102,85.2799,49.0,3.0,8.0,4,0.0,8,38.0,45.0,0.08888888888888889
2020-04-23,Karnataka,15.3173,75.7139,427.0,17.0,131.0,9,0.0,2,279.0,418.0,0.0215311004784689
2020-04-23,Kerala,10.8505,76.2711,438.0,3.0,323.0,11,0.0,16,112.0,427.0,0.02576112412177986
2020-04-23,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0.0,0,4.0,18.0,0.0
2020-04-23,Madhya Pradesh,22.9734,78.6569,1592.0,80.0,148.0,40,4.0,0,1364.0,1552.0,0.02577319587628866
2020-04-23,Maharashtra,19.7515,75.7139,5652.0,269.0,789.0,434,18.0,67,4594.0,5218.0,0.08317362974319663
2020-04-23,Manipur,24.6637,93.9063,2.0,0.0,2.0,0,0.0,0,0.0,2.0,0.0
2020-04-23,Meghalaya,25.467,91.3662,12.0,1.0,0.0,0,0.0,0,11.0,12.0,0.0
2020-04-23,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-23,Odisha,20.9517,85.0985,83.0,1.0,32.0,4,0.0,8,50.0,79.0,0.05063291139240506
2020-04-23,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,0,4.0,7.0,0.0
2020-04-23,Punjab,31.1471,75.3412,251.0,16.0,49.0,6,0.0,10,186.0,245.0,0.024489795918367346
2020-04-23,Rajasthan,27.0238,74.2179,1890.0,27.0,230.0,231,2.0,0,1633.0,1659.0,0.13924050632911392
2020-04-23,Tamil Nadu,11.1271,78.6569,1629.0,18.0,662.0,33,0.0,27,949.0,1596.0,0.020676691729323307
2020-04-23,Telengana,18.1124,79.0193,945.0,23.0,194.0,17,0.0,0,728.0,928.0,0.018318965517241378
2020-04-23,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-23,Uttar Pradesh,26.8467,80.9462,1449.0,21.0,173.0,155,1.0,33,1255.0,1294.0,0.11978361669242658
2020-04-23,Uttarakhand,30.0668,79.0193,46.0,0.0,23.0,0,0.0,4,23.0,46.0,0.0
2020-04-23,West Bengal,22.9868,87.855,456.0,15.0,79.0,33,0.0,6,362.0,423.0,0.07801418439716312
2020-04-24,Andaman and Nicobar Islands,11.7401,92.6586,22.0,0.0,11.0,4,0.0,0,11.0,18.0,0.2222222222222222
2020-04-24,Andhra Pradesh,15.9129,79.74,895.0,27.0,141.0,82,3.0,21,727.0,813.0,0.1008610086100861
2020-04-24,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,1.0,0,0.0,0,0.0,1.0,0.0
2020-04-24,Assam,26.2006,92.9376,36.0,1.0,19.0,1,0.0,0,16.0,35.0,0.02857142857142857
2020-04-24,Bihar,25.0961,85.3131,153.0,2.0,46.0,10,0.0,0,105.0,143.0,0.06993006993006994
2020-04-24,Chandigarh,30.7333,76.7794,27.0,0.0,14.0,0,0.0,0,13.0,27.0,0.0
2020-04-24,Chhattisgarh,21.2787,81.8661,36.0,0.0,28.0,0,0.0,2,8.0,36.0,0.0
2020-04-24,Delhi,28.7041,77.1025,2376.0,50.0,808.0,128,2.0,84,1518.0,2248.0,0.05693950177935943
2020-04-24,Goa,15.2993,74.124,7.0,0.0,7.0,0,0.0,0,0.0,7.0,0.0
2020-04-24,Gujarat,22.2587,71.1924,2624.0,112.0,258.0,217,9.0,79,2254.0,2407.0,0.0901537183215621
2020-04-24,Haryana,29.0588,76.0856,272.0,3.0,156.0,10,0.0,16,113.0,262.0,0.03816793893129771
2020-04-24,Himachal Pradesh,31.1048,77.1734,40.0,1.0,18.0,0,0.0,0,21.0,40.0,0.0
2020-04-24,Jammu and Kashmir,33.7782,76.5762,427.0,5.0,92.0,20,0.0,0,330.0,407.0,0.04914004914004914
2020-04-24,Jharkhand,23.6102,85.2799,53.0,3.0,8.0,4,0.0,0,42.0,49.0,0.08163265306122448
2020-04-24,Karnataka,15.3173,75.7139,445.0,17.0,145.0,18,0.0,14,283.0,427.0,0.04215456674473068
2020-04-24,Kerala,10.8505,76.2711,447.0,3.0,324.0,9,0.0,1,120.0,438.0,0.02054794520547945
2020-04-24,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0.0,0,4.0,18.0,0.0
2020-04-24,Madhya Pradesh,22.9734,78.6569,1699.0,83.0,203.0,107,3.0,55,1413.0,1592.0,0.06721105527638191
2020-04-24,Maharashtra,19.7515,75.7139,6430.0,283.0,840.0,778,14.0,51,5307.0,5652.0,0.13765038924274592
2020-04-24,Manipur,24.6637,93.9063,2.0,0.0,2.0,0,0.0,0,0.0,2.0,0.0
2020-04-24,Meghalaya,25.467,91.3662,12.0,1.0,0.0,0,0.0,0,11.0,12.0,0.0
2020-04-24,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-24,Odisha,20.9517,85.0985,90.0,1.0,33.0,7,0.0,1,56.0,83.0,0.08433734939759036
2020-04-24,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,0,4.0,7.0,0.0
2020-04-24,Punjab,31.1471,75.3412,277.0,16.0,65.0,26,0.0,16,196.0,251.0,0.10358565737051793
2020-04-24,Rajasthan,27.0238,74.2179,1964.0,27.0,230.0,74,0.0,0,1707.0,1890.0,0.039153439153439155
2020-04-24,Tamil Nadu,11.1271,78.6569,1683.0,20.0,752.0,54,2.0,90,911.0,1629.0,0.03314917127071823
2020-04-24,Telengana,18.1124,79.0193,960.0,24.0,197.0,15,1.0,3,739.0,945.0,0.015873015873015872
2020-04-24,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-24,Uttar Pradesh,26.8467,80.9462,1510.0,24.0,206.0,61,3.0,33,1280.0,1449.0,0.04209799861973775
2020-04-24,Uttarakhand,30.0668,79.0193,47.0,0.0,24.0,1,0.0,1,23.0,46.0,0.021739130434782608
2020-04-24,West Bengal,22.9868,87.855,514.0,15.0,103.0,58,0.0,24,396.0,456.0,0.12719298245614036
2020-04-25,Andaman and Nicobar Islands,11.7401,92.6586,27.0,0.0,11.0,5,0.0,0,16.0,22.0,0.22727272727272727
2020-04-25,Andhra Pradesh,15.9129,79.74,955.0,29.0,145.0,60,2.0,4,781.0,895.0,0.0670391061452514
2020-04-25,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,1.0,0,0.0,0,0.0,1.0,0.0
2020-04-25,Assam,26.2006,92.9376,36.0,1.0,19.0,0,0.0,0,16.0,36.0,0.0
2020-04-25,Bihar,25.0961,85.3131,223.0,2.0,46.0,70,0.0,0,175.0,153.0,0.45751633986928103
2020-04-25,Chandigarh,30.7333,76.7794,27.0,0.0,14.0,0,0.0,0,13.0,27.0,0.0
2020-04-25,Chhattisgarh,21.2787,81.8661,36.0,0.0,30.0,0,0.0,2,6.0,36.0,0.0
2020-04-25,Delhi,28.7041,77.1025,2514.0,53.0,857.0,138,3.0,49,1604.0,2376.0,0.05808080808080808
2020-04-25,Goa,15.2993,74.124,7.0,0.0,7.0,0,0.0,0,0.0,7.0,0.0
2020-04-25,Gujarat,22.2587,71.1924,2815.0,127.0,265.0,191,15.0,7,2423.0,2624.0,0.07278963414634146
2020-04-25,Haryana,29.0588,76.0856,272.0,3.0,156.0,0,0.0,0,113.0,272.0,0.0
2020-04-25,Himachal Pradesh,31.1048,77.1734,40.0,1.0,18.0,0,0.0,0,21.0,40.0,0.0
2020-04-25,Jammu and Kashmir,33.7782,76.5762,454.0,5.0,109.0,27,0.0,17,340.0,427.0,0.06323185011709602
2020-04-25,Jharkhand,23.6102,85.2799,57.0,3.0,8.0,4,0.0,0,46.0,53.0,0.07547169811320754
2020-04-25,Karnataka,15.3173,75.7139,474.0,18.0,152.0,29,1.0,7,304.0,445.0,0.0651685393258427
2020-04-25,Kerala,10.8505,76.2711,450.0,3.0,331.0,3,0.0,7,116.0,447.0,0.006711409395973154
2020-04-25,Ladakh,34.2996,78.2932,20.0,0.0,14.0,2,0.0,0,6.0,18.0,0.1111111111111111
2020-04-25,Madhya Pradesh,22.9734,78.6569,1852.0,92.0,210.0,153,9.0,7,1550.0,1699.0,0.09005297233666863
2020-04-25,Maharashtra,19.7515,75.7139,6817.0,301.0,840.0,387,18.0,0,5676.0,6430.0,0.060186625194401246
2020-04-25,Manipur,24.6637,93.9063,2.0,0.0,2.0,0,0.0,0,0.0,2.0,0.0
2020-04-25,Meghalaya,25.467,91.3662,12.0,1.0,0.0,0,0.0,0,11.0,12.0,0.0
2020-04-25,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0
2020-04-25,Odisha,20.9517,85.0985,94.0,1.0,33.0,4,0.0,0,60.0,90.0,0.044444444444444446
2020-04-25,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0.0,0,4.0,7.0,0.0
2020-04-25,Punjab,31.1471,75.3412,298.0,17.0,67.0,21,1.0,2,214.0,277.0,0.07581227436823104
2020-04-25,Rajasthan,27.0238,74.2179,2034.0,27.0,230.0,70,0.0,0,1777.0,1964.0,0.035641547861507125
2020-04-25,Tamil Nadu,11.1271,78.6569,1755.0,22.0,866.0,72,2.0,114,867.0,1683.0,0.0427807486631016
2020-04-25,Telengana,18.1124,79.0193,984.0,26.0,253.0,24,2.0,56,705.0,960.0,0.025
2020-04-25,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0.0,0,1.0,2.0,0.0
2020-04-25,Uttar Pradesh,26.8467,80.9462,1621.0,25.0,247.0,111,1.0,41,1349.0,1510.0,0.07350993377483443
2020-04-25,Uttarakhand,30.0668,79.0193,48.0,0.0,25.0,1,0.0,1,23.0,47.0,0.02127659574468085
2020-04-25,West Bengal,22.9868,87.855,571.0,18.0,103.0,57,3.0,0,450.0,514.0,0.11089494163424124
2020-04-26,Andaman and Nicobar Islands,11.7401,92.6586,33.0,0.0,11.0,6,0.0,0,22.0,27.0,0.2222222222222222
2020-04-26,Andhra Pradesh,15.9129,79.74,1061.0,31.0,171.0,106,2.0,26,859.0,955.0,0.11099476439790576
2020-04-26,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,1.0,0,0.0,0,0.0,1.0,0.0
2020-04-26,Assam,26.2006,92.9376,36.0,1.0,19.0,0,0.0,0,16.0,36.0,0.0
2020-04-26,Bihar,25.0961,85.3131,243.0,2.0,46.0,20,0.0,0,195.0,223.0,0.08968609865470852
